"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
30,0,250.000322400697,0,0,0,0,0,0,0,0,0,0,0,0
60,0,250.000090984018,0,0,0,0,0,0,0,0,0,0,0,0
90,0,250.000018876751,0,0,0,0,0,0,0,0,0,0,0,0
120,0,211.579836242912,8.34550514185522,8.34550514185522,123.123894653582,0,0,0.0448493038284848,0.099402601891162,0.0331342006303873,4.64203751451455e-05,0,0,0
150,0,126.4618316874,38.2406043638999,38.2318678275933,175.095555252295,0,0,0.1938160836336,0.234382453113971,0.107095453642124,0.000169071566647097,0,0,0
180,0,70.7997269698517,45.1488103206567,45.1309559208341,236.288407448863,0,0,0.358183671857776,0.505387745727851,0.305077572720298,0.000634369081491375,0,0,0
210,0,48.3387073369856,51.8576964292736,51.8251535701607,137.442854426454,0,0,0.716169560662245,0.907680808086941,0.744922615185614,0.00297983992149063,0,0,0
240,0,48.8576357399118,48.0742108409312,48.0282717469722,108.268096091686,0,0,1.65340389993315,1.72974171942925,1.61379222826862,0.0141963739209873,0,0,0
270,0,55.7391109076878,46.0600472706578,46.0131954971061,88.2557952720355,0,0,3.94107112365604,3.40041028723746,3.31110125173243,0.0691640904183241,0,0,0
300,0,64.0482171313539,43.721804133205,43.6783769905543,70.2991482947964,0,0,8.4757683068647,6.05375365373312,5.98366747502438,0.28012100014742,0,0,0
330,0,71.8812434070684,39.7700303628269,39.7321403496175,52.7174930711633,0,0,16.3282875339732,9.51623675781847,9.46294311503536,0.928506924122714,0,0,0
360,0,77.7352178041219,34.335658783697,34.3046350778498,36.9018181912752,0,0,27.7421191794422,13.0253150290293,12.9857900596371,2.48454732899898,0,0,0
390,0,80.9134304233971,28.2246544877691,28.2006954344838,24.245318965992,0,0,41.7292279846954,15.6164046912649,15.5872884136007,5.40474027039931,0,0,0
420,0,81.6094472968212,22.3665928384104,22.3488711534128,15.2017374459481,0,0,56.430506713381,16.7236418229296,16.7019743084833,9.79611008591663,0,0,0
450,0,80.5675873669175,17.3500230053596,17.3372150103696,9.28313923191787,0,0,70.1055232981024,16.4184411123932,16.4020432829288,15.3012436228151,0,0,0
480,0,78.5954497425731,13.3481781830815,13.3389691851194,5.62086560150675,0,0,81.7682770537368,15.1553979027338,15.1427932822426,21.3180007287656,0,0,0
510,0,76.2953018489521,10.2755794465502,10.2689104844079,3.41641477947553,0,0,91.1822746629759,13.4253975520657,13.4155906456415,27.2874153145043,0,0,0
540,0,74.0229498850779,7.95361064065265,7.94871484264465,2.09860005661779,0,0,98.5526766360592,11.5827641602683,11.5750621609622,32.8373982563825,0,0,0
570,0,71.9503874421449,6.20292274553652,6.19927137901053,1.30629974150203,0,0,104.244338586452,9.82882134928807,9.82272587891987,37.7840048561987,0,0,0
600,0,70.1394663128769,4.87630017718797,4.87353430712973,0.824170392134308,0,0,108.62501643743,8.25530598292112,8.25045014207485,42.0753787989387,0,0,0
630,0,68.5949618855708,3.86251234176267,3.86038748157224,0.526540178587414,0,0,112.005348355144,6.89002202061492,6.88613152289313,45.7349818422911,0,0,0
660,0,67.2959025621616,3.08035171864307,3.07869914845235,0.340139096039383,0,0,114.628311786059,5.72829692830435,5.72516432876572,48.8219545625968,0,0,0
690,0,66.212091827979,2.47115976855566,2.46986101799364,0.221830508477917,0,0,116.677490736657,4.75121312249223,4.74867993516436,51.4078113633974,0,0,0
720,0,65.3120990155612,1.99250340228052,1.99147372392866,0.145845371318757,0,0,118.289729758657,3.93517400643236,3.93311800586334,53.5642218200522,0,0,0
750,0,64.5667527775488,1.61345001885961,1.61262767478098,0.096539866129634,0,0,119.566800013283,3.25653334471042,3.25485943419405,55.3573120789559,0,0,0
780,0,63.9503996221156,1.3112087929861,1.31054803566904,0.064265236814438,0,0,120.584675677097,2.69361213367988,2.69224571637315,56.8454996710388,0,0,0
810,0,63.4411122864676,1.06878802308783,1.06825442595171,0.0429820555293977,0,0,121.400470848264,2.22740155251048,2.2262836753976,58.079122845931,0,0,0
840,0,63.0204431168544,0.873367478695322,0.872934775303165,0.0288597277183826,0,0,122.05748927119,1.84163891350251,1.84072267573067,59.1009120913813,0,0,0
870,0,62.6730114771261,0.715162886982916,0.714810792712374,0.019440208588086,0,0,122.58886311453,1.52260794522245,1.52185581475896,59.9468033632325,0,0,0
900,0,62.3860598288612,0.586627054266609,0.586339738110626,0.0131302115389343,0,0,123.020171946533,1.25883790003635,1.2582196883634,60.6468403851632,0,0,0
930,0,62.14903690036,0.481881740892361,0.481646734778266,0.00888800281923017,0,0,123.371335133177,1.04078486097692,1.04027617900878,61.2260455706251,0,0,0
960,0,61.9532295713324,0.396308781025749,0.396116188594855,0.00602743014231713,0,0,123.657988710477,0.860532464444256,0.8601135339245,61.7052080387062,0,0,0
990,0,61.7914479556609,0.326252133780257,0.326094047570049,0.00409372053535166,0,0,123.892495861342,0.711526328780231,0.71118105901313,62.1015721550498,0,0,0
